# sampling_rate=500
time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5.63600,0.123366,0.136715,0.041997,-0.074759,0.060525,0.084173,0.070438,0.112886,0.148212,0.142816,0.133713,0.108951
5.63800,0.113674,0.116759,0.058104,-0.055288,0.040071,0.079547,0.072609,0.103666,0.113095,0.140929,0.126890,0.098773
5.64000,0.106915,0.107489,0.035523,-0.069379,0.059167,0.084843,0.052528,0.092857,0.126416,0.110703,0.115312,0.103801
5.64200,0.102771,0.106868,0.017173,-0.060421,0.056712,0.063704,0.055239,0.083464,0.113695,0.111611,0.111833,0.094384
5.64400,0.080169,0.107474,0.044119,-0.046206,0.036612,0.059022,0.036527,0.068400,0.077133,0.113924,0.101620,0.085632
5.64600,0.109532,0.097847,0.039639,-0.059825,0.036927,0.054444,0.047966,0.063521,0.084420,0.096237,0.097161,0.067557
5.64800,0.080474,0.095600,0.030893,-0.032062,0.038523,0.058689,0.045583,0.078387,0.089837,0.096755,0.095387,0.067205
5.65000,0.081695,0.072759,0.041060,-0.046733,0.032907,0.050486,0.045481,0.045727,0.074886,0.096210,0.085929,0.058234
5.65200,0.080806,0.097417,0.017274,-0.042170,0.020601,0.042932,0.035440,0.081190,0.060744,0.102029,0.076358,0.061288
5.65400,0.058769,0.079232,0.020265,-0.037413,0.028627,0.046135,0.037533,0.053021,0.060765,0.083968,0.072549,0.060720
5.65600,0.039560,0.067107,0.014590,-0.043275,0.023336,0.033024,0.012730,0.039568,0.072502,0.069826,0.057358,0.055422
5.65800,0.034693,0.077064,0.031295,-0.032022,0.029301,0.032506,0.024977,0.045217,0.053533,0.071768,0.049594,0.057056
5.66000,0.040846,0.059453,0.031309,-0.011111,0.009499,0.042589,0.042026,0.044665,0.068305,0.053765,0.056844,0.070526
5.66200,0.054330,0.063288,0.016064,-0.028220,0.031381,0.034513,0.042263,0.033719,0.041922,0.061724,0.038082,0.050682
5.66400,0.057599,0.068079,0.004375,-0.027988,0.028970,0.026943,0.028373,0.021899,0.045981,0.059145,0.042262,0.045986
5.66600,0.041129,0.043292,0.005688,-0.024318,0.022570,0.026551,0.028603,0.040204,0.032098,0.049586,0.055506,0.044245
5.66800,0.034269,0.029560,0.015308,-0.018546,0.029197,0.025995,0.020677,0.036240,0.053776,0.055088,0.060828,0.030522
5.67000,0.044751,0.042041,0.028091,-0.023670,0.023906,0.031630,0.010325,0.030511,0.035235,0.037462,0.031816,0.018984
5.67200,0.035824,0.037464,0.013529,-0.018725,0.018506,0.016442,0.008325,0.031921,0.037821,0.044050,0.039688,0.018341
5.67400,0.018051,0.026826,0.029247,-0.010411,0.003222,0.030928,0.023552,0.021403,0.038576,0.037676,0.033113,0.030837
5.67600,0.038905,0.038002,-0.006641,-0.020948,0.026546,0.041258,0.004299,0.035376,0.015018,0.045597,0.028266,0.037319
5.67800,0.031266,0.021354,0.000123,-0.025985,-0.005682,-0.013658,0.003429,0.023068,0.023702,0.035846,0.023746,0.030335
5.68000,0.027700,0.022760,-0.003012,-0.031734,0.017788,0.016445,-0.005381,0.012668,0.021505,0.044019,0.036515,0.020153
5.68200,0.028392,0.010011,0.003664,-0.015974,-0.003058,0.027717,0.008133,0.031889,0.007512,0.035653,0.032205,0.010103
5.68400,0.023154,0.025689,0.014291,-0.015186,0.000710,0.004321,0.012768,0.011637,0.021509,0.000648,0.019775,0.001497
5.68600,0.020132,0.034613,0.010339,-0.013102,0.017882,-0.006926,0.005000,0.026848,0.015083,0.004104,0.010743,0.022650
5.68800,0.022673,0.021631,0.016009,-0.008251,0.010808,0.022646,-0.008417,0.042735,0.022794,0.043808,0.021558,0.029761
5.69000,0.021937,0.023308,0.007655,-0.010323,0.022962,0.020621,0.026033,0.000181,-0.000619,0.025218,0.034957,0.004449
5.69200,0.004974,0.008788,0.004732,0.002616,0.006679,0.014140,-0.007347,-0.005279,0.019444,0.021904,0.010251,0.016929
5.69400,0.015789,0.022872,-0.000144,-0.007473,0.024558,0.002134,0.003969,0.007127,0.023086,0.008391,0.002691,0.006033
5.69600,-0.000969,0.018078,0.023777,-0.000587,0.012046,0.014261,0.004119,-0.003758,0.004129,0.025277,0.000722,0.029836
5.69800,0.001312,0.010279,-0.003873,-0.018793,0.001421,0.006927,0.004233,0.015153,0.014898,0.028338,0.009939,0.002854
5.70000,0.005016,0.012415,0.016075,-0.004693,0.001858,0.010369,-0.005435,0.006259,0.006018,0.004048,0.019128,0.002771
5.70200,0.004722,0.001527,0.007211,-0.016897,0.026017,-0.002143,0.014734,0.015168,0.020796,0.015263,0.002463,0.032285
5.70400,0.012739,0.001378,0.016959,-0.006180,-0.001738,0.014206,0.006727,0.015554,0.011269,0.023316,0.016321,0.006594
5.70600,0.010417,0.022357,0.003917,-0.012208,0.006486,0.013057,0.010504,-0.004113,-0.000035,0.009638,0.019605,0.011793
5.70800,0.025032,0.026772,0.011775,-0.003195,0.003303,-0.001406,0.007480,-0.002410,0.019241,-0.004713,0.022683,0.007372
5.71000,0.002134,0.012050,0.005003,-0.004266,-0.008118,-0.021034,0.014696,0.008495,0.017189,-0.012459,0.006643,-0.000825
5.71200,0.010129,0.019967,-0.008078,0.000089,0.009416,-0.014179,0.003927,0.007770,0.006639,0.015670,0.022160,0.015727
5.71400,0.020247,0.018737,0.002266,-0.010638,-0.007775,-0.012759,-0.001258,0.010533,0.007737,0.009666,0.017754,0.017184
5.71600,0.005867,0.008269,-0.011618,0.006450,0.002168,-0.020210,0.004548,0.005214,0.016029,0.009997,0.013877,0.002245
5.71800,0.016283,-0.002064,0.001548,-0.002313,0.000585,0.014363,0.008192,0.009402,0.010455,0.014356,0.014675,-0.001804
5.72000,0.007407,0.006166,-0.000281,-0.003388,0.003816,-0.007266,0.001764,0.016605,0.014651,-0.009145,0.002727,0.010910
5.72200,-0.005649,0.010092,0.017909,0.000310,-0.005576,0.008783,-0.013412,0.005431,-0.011788,0.003606,-0.010660,-0.000211
5.72400,0.002918,0.018257,0.006402,0.013857,0.016144,0.005887,0.010436,-0.003353,0.007943,0.003962,-0.001791,0.016623
5.72600,0.000570,0.011515,-0.000475,0.005282,0.007743,-0.010383,0.007232,0.032545,0.014753,0.019635,0.013627,0.022387
5.72800,0.001474,0.001585,-0.001563,-0.017293,-0.006338,0.016371,-0.002720,-0.000849,0.020143,0.013899,0.002904,-0.000026
5.73000,0.004712,0.008684,0.013111,0.000147,-0.005513,0.003211,-0.009561,0.000563,0.023801,-0.004762,0.002811,0.014743
5.73200,0.008852,0.004945,-0.004761,-0.011767,0.010263,0.003730,0.006940,0.012435,-0.007118,-0.008948,0.011671,0.015783
5.73400,0.006568,0.015376,-0.012539,-0.006731,-0.002001,-0.000536,0.008397,-0.020411,0.002016,0.017996,0.003701,-0.004968
5.73600,0.009370,-0.005919,0.010692,-0.011043,0.016342,0.007829,-0.008649,0.004054,0.005460,0.013316,-0.006843,0.014463
5.73800,-0.003297,-0.011058,0.000037,-0.011371,0.003334,0.019559,0.001923,0.021861,0.026704,0.027251,0.009170,0.019161
5.74000,0.019284,0.019817,0.002293,0.009620,0.012909,0.007414,-0.005381,0.011804,0.011205,-0.006217,-0.004313,0.018039
5.74200,0.003856,0.014948,-0.000665,-0.016183,-0.003828,-0.018384,0.008515,-0.008795,0.027684,-0.000752,0.008641,-0.004487
5.74400,-0.008834,0.006284,-0.004878,0.019808,0.000192,-0.019439,0.003324,-0.003635,0.001474,-0.000693,-0.002966,-0.011032
5.74600,0.008072,0.006807,0.001424,-0.006936,0.018674,-0.002926,-0.001833,0.021444,0.009426,0.001660,-0.001620,0.000707
5.74800,0.002818,0.005686,0.016976,-0.017101,0.003905,0.010815,0.010007,0.002651,-0.001212,0.010752,0.013163,0.004367
5.75000,0.001781,0.020056,-0.000281,-0.004301,0.016499,0.004258,0.003292,0.002787,0.021756,0.006674,0.020703,0.013486
5.75200,0.006443,0.016465,-0.003513,0.016289,-0.004694,0.007703,0.012674,0.008410,0.018618,0.021686,-0.004670,0.002458
5.75400,0.011154,0.008407,0.000188,0.001209,-0.005232,-0.001208,0.015087,0.008190,0.020451,-0.014654,-0.004944,-0.007349
5.75600,0.008335,0.022526,-0.011911,-0.004201,0.016142,-0.006631,0.025304,-0.006728,-0.002513,-0.011002,0.011415,-0.011636
5.75800,0.006131,0.006661,-0.004043,-0.007777,-0.001534,0.007590,-0.004515,-0.003577,-0.005689,0.016972,0.019873,0.010437
5.76000,-0.010397,0.006628,0.007081,0.006386,0.002175,-0.004367,0.023845,0.004953,-0.001822,0.010884,0.017632,0.001712
5.76200,0.010833,0.008554,-0.000016,-0.006240,0.005600,-0.025603,0.001694,-0.007614,-0.005146,0.010105,0.002317,0.002064
5.76400,0.004346,-0.013330,-0.014470,0.011132,-0.007851,-0.000446,0.007829,0.001525,0.004479,-0.013194,-0.006218,0.007129
5.76600,0.006797,0.016463,0.008622,-0.008262,0.003256,-0.003015,0.008937,-0.002845,0.010122,0.010434,0.019620,-0.004291
5.76800,0.004989,-0.008022,0.011459,-0.005392,-0.004155,-0.007243,-0.005097,0.001268,0.002268,0.020246,0.003194,0.004890
5.77000,-0.015073,-0.000296,0.021466,0.014006,-0.020003,0.019590,0.000389,-0.008688,0.011445,0.013940,0.013038,0.009366
5.77200,0.020502,0.004963,0.007693,0.022454,0.003660,-0.011613,0.017531,0.006004,-0.005932,0.023533,0.016880,0.003709
5.77400,0.007873,-0.011958,0.003353,-0.024951,-0.010087,0.019202,0.004784,-0.013800,-0.001302,0.014223,0.003185,0.005513
5.77600,0.002821,-0.006589,0.014669,-0.020797,-0.001096,-0.010720,0.000096,0.003738,0.003008,0.007750,0.012497,-0.015338
5.77800,0.005005,0.017748,0.017544,0.005865,-0.011516,-0.004014,0.010972,0.015769,0.000741,0.002848,0.012582,0.015372
5.78000,0.000056,-0.004876,-0.015551,-0.010291,-0.014046,-0.004725,0.013625,0.008032,-0.000151,0.015613,-0.009310,0.009147
5.78200,-0.001214,0.009443,0.013102,-0.014765,0.008088,0.001759,-0.000486,-0.012544,0.003849,0.004355,0.005666,0.002108
5.78400,-0.006800,0.019693,-0.000819,0.008191,-0.001420,-0.005372,0.014457,0.015201,0.000636,0.006982,0.009546,-0.009816
5.78600,-0.000836,-0.015399,0.010631,-0.022726,-0.000390,-0.010499,0.000928,0.001079,-0.000570,0.010092,0.001296,0.012369
5.78800,0.006823,-0.006268,-0.002214,-0.003114,0.009468,0.014865,-0.000212,0.006524,0.004234,0.008229,-0.005400,-0.002462
5.79000,0.011971,0.017314,0.003830,-0.006116,0.006308,-0.003765,0.018873,-0.009998,0.007053,0.016957,0.001135,-0.005183
5.79200,-0.001105,0.006980,0.012162,-0.003538,0.006279,0.010245,0.005105,0.009710,0.009843,0.011951,-0.003047,-0.001816
5.79400,-0.002701,0.023824,-0.000427,-0.007210,0.013367,0.008009,-0.001384,0.014759,-0.004072,-0.005261,-0.003269,0.017283
5.79600,0.004233,0.016591,-0.009726,-0.020690,0.004464,-0.000065,-0.016669,0.005922,0.024713,0.007717,-0.008644,-0.002849
5.79800,-0.003510,-0.014505,-0.008767,-0.013971,-0.002878,-0.002136,0.003282,0.008308,0.008695,0.005288,-0.004120,0.005074
5.80000,0.006187,0.038364,-0.002141,0.000138,0.008624,0.010383,-0.017892,0.001477,-0.010113,0.013842,-0.010353,-0.015243
5.80200,-0.005219,0.023010,0.010738,0.007034,-0.004348,0.006179,-0.007406,0.001482,0.015470,0.015756,0.003544,-0.004768
5.80400,-0.000858,-0.011388,-0.015549,-0.007168,0.005828,0.014459,0.018630,0.002805,0.011331,-0.013664,0.010197,0.028192
5.80600,0.010962,0.020028,0.009673,0.005924,0.013436,-0.008549,-0.002190,0.017670,-0.002107,0.017837,-0.002413,0.001411
5.80800,-0.003395,0.014586,0.004840,-0.024041,-0.009751,-0.008282,0.007346,0.007259,-0.013853,0.010400,0.016398,0.005300
5.81000,0.010086,0.042163,0.001128,-0.006612,0.007146,0.002104,-0.009158,0.000405,-0.007071,0.022040,-0.007051,0.021801
5.81200,-0.002557,-0.009179,-0.001570,0.013744,0.003321,0.019033,0.010705,0.007009,-0.001793,0.013735,0.006087,-0.001155
5.81400,0.003222,0.011761,0.004694,0.010066,0.024495,0.009594,0.010467,0.011086,0.010156,0.004057,-0.001392,-0.000530
5.81600,-0.005004,0.012017,-0.011508,-0.003459,-0.006557,-0.005047,0.009286,0.005499,0.014037,-0.003743,-0.000647,0.005163
5.81800,0.011007,0.010357,0.014935,-0.014981,0.000271,-0.003672,0.019069,-0.011638,-0.004622,0.015411,-0.004668,-0.014097
5.82000,0.018241,0.012555,-0.004452,-0.012231,-0.000304,-0.004922,-0.004727,0.010916,-0.003794,0.002438,-0.002702,0.011278
5.82200,0.002410,0.015679,-0.011257,-0.008981,-0.001000,0.003529,-0.002539,0.023920,-0.001630,0.001012,-0.009174,-0.000526
5.82400,0.025628,0.007239,-0.007787,0.007269,-0.001825,0.008174,-0.009909,-0.002758,0.018732,0.005316,0.006415,0.008080
5.82600,0.013140,-0.001664,-0.009423,-0.004031,0.010929,-0.001155,0.012516,-0.013112,-0.002739,-0.005874,-0.015791,0.024692
5.82800,0.002677,0.025057,0.006426,-0.013437,0.014973,0.008926,0.022310,0.011241,0.002082,0.009429,0.002074,-0.007208
5.83000,-0.000124,0.014903,-0.008871,0.007648,0.014591,0.004154,-0.001686,0.011316,-0.001220,0.012678,0.010265,0.002741
5.83200,-0.001316,-0.005241,-0.000220,-0.013758,0.000300,0.004392,-0.001600,0.007941,0.013940,-0.008857,0.003611,-0.005414
5.83400,-0.003394,0.001541,0.011605,0.009336,-0.004692,0.001885,-0.000502,0.000626,0.020301,0.013642,-0.014534,0.007398
5.83600,0.010307,-0.007618,0.016157,0.006176,0.018108,-0.010649,-0.001349,-0.004624,-0.003421,-0.002618,-0.009654,0.003950
5.83800,-0.012139,0.014013,0.008312,-0.025614,-0.006938,0.004941,0.027535,-0.000696,0.017868,0.025685,0.005005,-0.008695
5.84000,-0.009124,-0.013934,0.002862,-0.000598,-0.006031,0.017359,-0.004374,0.004390,0.013313,0.013093,0.009823,0.008956
5.84200,0.006654,0.016147,0.011642,-0.011619,0.006522,0.002820,-0.000997,0.017908,0.005451,0.007567,0.015615,-0.006380
5.84400,-0.002033,0.001153,-0.008998,0.000421,-0.007925,0.005309,0.002371,0.003568,0.008909,0.001080,0.011221,-0.000151
5.84600,0.003685,0.003333,0.009245,0.000148,-0.007138,0.021813,0.014313,0.004283,0.010665,-0.004157,0.012364,-0.002196
5.84800,0.010598,0.005367,-0.009271,0.002554,0.001169,-0.001934,0.000989,0.011702,0.006133,-0.000175,-0.000543,0.001652
5.85000,-0.012305,-0.003911,-0.003452,-0.021634,0.020431,0.001350,0.015761,0.000742,0.003565,0.003426,-0.013033,-0.007984
5.85200,0.008295,-0.000075,0.004423,0.000490,-0.011873,-0.009176,-0.007935,-0.014542,-0.008464,0.003763,0.014409,0.016099
5.85400,0.009281,-0.002703,-0.008840,0.013680,0.003858,-0.005914,-0.008820,0.025033,0.010135,0.006457,0.005058,0.000905
5.85600,0.012375,0.010585,0.015663,-0.019412,0.008384,0.004631,0.010547,0.008538,-0.016259,0.003806,0.018670,0.010402
5.85800,-0.005942,-0.014462,0.013171,-0.000926,0.006271,-0.006076,0.012304,0.000498,0.001307,-0.008187,0.004833,0.006338
5.86000,-0.006629,-0.001890,0.005828,-0.014526,0.004912,0.011161,0.001576,-0.011270,0.002462,0.015025,0.003907,-0.010277
5.86200,0.011099,0.007138,0.014919,0.012562,0.008758,-0.000294,-0.018828,-0.017627,0.001581,-0.002842,0.003070,-0.007341
5.86400,-0.007117,0.013426,0.003463,-0.001542,0.017374,-0.005271,0.005814,-0.007105,-0.001300,0.004370,0.000951,-0.004684
5.86600,-0.000503,0.012591,-0.007596,-0.015079,0.016337,-0.011736,-0.001904,-0.010473,-0.006475,0.013445,0.010142,-0.000708
5.86800,0.017565,-0.001831,0.011482,0.001710,0.011479,0.001720,0.005264,0.001375,-0.022308,0.025408,0.008668,0.003187
5.87000,0.001549,-0.003572,-0.005456,-0.001840,0.009940,0.004536,0.003177,0.010046,-0.004197,0.013389,-0.001086,0.008439
5.87200,-0.003599,0.012325,-0.010597,0.016158,-0.003531,-0.002690,-0.006370,-0.008297,0.000062,-0.011623,0.012663,0.001023
5.87400,-0.018407,0.003136,0.005701,-0.000173,-0.004833,-0.000145,-0.024249,-0.011457,-0.019543,-0.010997,0.009171,0.014075
5.87600,0.016792,-0.003710,0.004399,-0.005720,0.004301,0.003061,-0.007476,0.012986,-0.002411,-0.003318,-0.000313,-0.004549
5.87800,-0.015112,0.001211,0.004274,0.004955,-0.002507,0.017683,-0.005169,-0.003802,-0.021157,0.019255,0.013851,0.015450
5.88000,-0.013310,0.009653,-0.015846,0.009682,-0.000606,-0.002645,0.001455,-0.000502,0.018111,0.014213,-0.012033,0.010979
5.88200,-0.022090,0.021125,-0.004604,-0.004836,0.000236,0.024268,0.008162,0.001520,0.008290,-0.000930,0.012218,-0.003851
5.88400,-0.001754,-0.000605,0.012196,-0.000362,-0.001606,-0.013699,0.010393,-0.001981,0.005141,0.000077,0.005562,0.004357
5.88600,-0.014447,-0.014847,-0.002028,-0.018926,0.007313,0.001637,0.011953,0.008861,0.008538,-0.003893,0.005180,0.010872
5.88800,0.012037,0.004991,-0.000858,-0.008999,-0.002685,-0.003634,0.011807,0.013371,0.000388,-0.003297,0.009973,0.014446
5.89000,0.008338,-0.009780,-0.015520,0.013956,0.009772,-0.003340,0.000470,0.000722,0.002744,-0.007007,0.011179,-0.004757
5.89200,-0.009163,0.013828,0.001194,0.009930,0.003715,0.010619,0.017311,0.004529,0.012812,-0.003037,0.006625,-0.022028
5.89400,0.000772,-0.005997,-0.016540,0.004532,0.000875,0.005769,-0.013231,0.004388,0.023456,0.008925,-0.010359,0.008738
5.89600,0.003637,-0.004260,-0.007743,-0.000024,-0.020399,0.011614,0.008070,0.006916,0.009503,0.014954,-0.011827,0.003695
5.89800,0.007657,0.009402,-0.003607,-0.002457,0.007758,0.007385,0.018738,-0.015688,0.002729,0.000005,0.005118,0.002566
5.90000,-0.004394,0.004895,-0.012308,-0.012157,-0.009590,0.003309,0.008506,0.013635,-0.011105,-0.000184,0.013411,0.001984
5.90200,0.015525,0.016926,-0.004495,-0.006183,0.001629,-0.005893,0.000608,-0.001075,0.020100,0.002559,-0.003719,0.001897
5.90400,0.004235,-0.018845,-0.010583,-0.015699,-0.001300,0.005925,-0.008026,-0.014471,0.008671,-0.002307,0.001277,0.006777
5.90600,0.011010,-0.003038,-0.009564,-0.013583,-0.008770,0.002379,0.027299,0.006026,-0.004003,0.000465,-0.001727,-0.012708
5.90800,0.001401,0.005498,0.001876,-0.009450,0.000315,-0.005817,-0.002669,-0.016475,0.009075,-0.000881,-0.024172,-0.000794
5.91000,0.008117,0.031372,-0.008476,0.013894,-0.008989,0.011010,0.007972,-0.000541,-0.009165,-0.008013,0.012667,0.016521
5.91200,-0.000757,-0.000062,-0.006129,-0.000574,-0.004267,0.011716,0.009499,0.006157,-0.007755,-0.012107,-0.003312,0.015021
5.91400,0.009202,0.000611,0.009506,0.004399,-0.008128,0.016148,0.011826,-0.010165,-0.001227,0.010506,0.018437,0.014768
5.91600,-0.007798,-0.003002,0.012967,-0.008288,0.003565,-0.002030,0.006675,-0.011943,-0.011038,-0.007495,0.021728,0.021227
5.91800,0.019748,-0.003880,-0.008819,0.002721,-0.002461,-0.010165,0.006100,-0.008925,0.013224,0.004640,-0.001601,-0.011701
5.92000,0.001136,0.001794,0.006750,-0.000372,0.000284,-0.012139,-0.005338,0.001620,0.006110,-0.000767,-0.012808,-0.009667
5.92200,-0.003412,0.007458,-0.002877,-0.012433,-0.000813,-0.000815,0.014264,0.000973,-0.004100,0.001371,0.006341,-0.017457
5.92400,-0.002754,-0.008970,-0.006095,-0.005398,0.014009,0.008007,0.003306,-0.009475,0.004307,0.007153,-0.014203,-0.015752
5.92600,0.014016,0.011901,0.000808,0.008682,0.009616,0.024489,-0.026921,0.004525,0.013107,0.004956,-0.005233,-0.012035
5.92800,0.014530,0.021910,-0.019414,-0.012326,0.006695,0.009124,-0.005215,-0.013308,0.012285,0.015016,-0.017315,0.001489
5.93000,0.005969,0.000672,0.013587,0.001750,0.005562,0.003316,-0.013648,0.023384,-0.004322,0.001551,0.014483,0.008215
5.93200,-0.000538,-0.020215,0.000451,0.010068,-0.001224,-0.013717,0.012868,0.023148,0.011539,0.012572,-0.015811,-0.004358
5.93400,-0.022232,0.011655,0.006080,-0.026554,0.006916,0.011224,-0.007824,-0.001438,0.016470,-0.012534,0.005830,0.011397
5.93600,0.003949,-0.002074,0.002474,0.003871,0.008542,0.017304,-0.014171,0.000631,0.000189,0.017709,-0.010279,0.018718
5.93800,-0.007045,-0.006525,-0.013446,-0.002825,-0.004185,0.001920,-0.001172,0.007968,0.005656,-0.022906,0.013103,0.001264
5.94000,0.000675,-0.003816,0.009372,-0.004608,0.011521,-0.010827,0.016858,0.013937,-0.011016,0.009436,-0.004076,-0.011070
5.94200,-0.003972,0.002550,-0.006409,0.003991,0.012432,-0.013663,-0.019346,0.000095,0.002974,0.002181,0.008567,0.006750
5.94400,-0.018526,0.000932,-0.008571,-0.003050,-0.013984,0.005466,-0.001153,-0.005658,-0.013478,0.017217,0.010020,0.006835
5.94600,-0.006422,-0.008275,0.014965,-0.006210,0.008552,0.020443,-0.016471,-0.012705,0.005147,-0.015270,-0.002468,-0.004499
5.94800,0.009722,-0.012368,0.001755,0.005254,-0.011013,-0.009758,0.010116,0.008819,-0.014776,-0.013905,0.018040,0.002392
5.95000,-0.005242,0.001889,-0.000889,0.003775,0.015952,0.014794,-0.006516,-0.004282,-0.002538,0.017803,0.012312,-0.018219
5.95200,-0.003285,-0.003837,0.011921,0.011340,-0.004774,-0.009401,0.001944,0.005989,0.003493,-0.010302,-0.001554,0.006561
5.95400,0.004417,0.006869,-0.008390,-0.005071,0.001384,-0.029253,-0.002371,0.006019,0.005222,-0.003452,-0.000703,0.007925
5.95600,-0.000405,-0.014023,0.004765,-0.017827,-0.008233,0.021589,0.003525,0.009175,0.006781,0.009057,0.002208,0.008873
5.95800,0.001938,-0.007588,0.003912,0.000745,0.009591,0.012357,0.014770,-0.008038,0.004238,0.018663,-0.004226,-0.005862
5.96000,-0.003691,-0.004774,-0.007621,0.015599,-0.004749,0.001834,-0.009771,0.021990,-0.009159,-0.011963,0.010564,-0.005633
5.96200,0.002118,0.017101,-0.011984,0.016571,-0.004729,-0.026888,0.001691,-0.004383,-0.012911,0.025588,-0.003686,-0.017896
5.96400,0.000136,0.011249,0.008743,-0.003044,-0.003929,-0.002409,-0.011838,0.004884,0.004160,0.014818,-0.009193,0.017635
5.96600,0.012494,0.010044,-0.001886,0.006528,-0.002793,0.010698,0.000171,-0.007106,-0.001244,-0.008600,0.008240,-0.001632
5.96800,-0.007659,0.025483,0.000663,0.012475,-0.005673,0.005272,-0.004929,0.007546,0.004479,0.024208,-0.021717,0.001474
5.97000,0.017000,-0.017809,0.009225,0.000280,0.004442,-0.005636,-0.004291,-0.017827,-0.004059,-0.001961,-0.007052,0.016372
5.97200,0.001760,0.012960,0.003968,-0.010876,-0.001356,-0.001229,-0.004205,0.009792,0.007341,-0.002370,0.005671,-0.008006
5.97400,-0.004163,0.013836,0.011347,0.008978,0.016438,0.001022,-0.002084,0.003607,0.011097,0.015189,0.001178,0.000401
5.97600,0.012532,0.006589,0.002654,-0.007281,-0.000909,0.002008,0.002868,0.001091,0.011566,0.002301,-0.001296,-0.002454
5.97800,0.004398,0.006165,0.006146,0.005374,-0.004584,0.013054,-0.010378,-0.020276,0.007856,0.007769,-0.006875,-0.004031
5.98000,0.010010,0.010288,-0.005517,-0.006537,0.005851,0.013682,0.021903,0.001585,0.004862,-0.007873,-0.001421,-0.024167
5.98200,-0.018694,0.012421,0.003571,-0.007163,0.011238,-0.001294,-0.004951,-0.007547,-0.001287,0.016205,-0.004136,0.020474
5.98400,0.006942,0.012157,0.000461,-0.012845,0.010166,-0.010357,0.011466,0.009510,-0.000519,-0.007684,-0.006594,0.006749
5.98600,-0.008027,-0.028404,-0.013942,0.009968,0.004481,-0.008761,-0.003779,-0.003007,0.024381,-0.011490,-0.009059,0.000147
5.98800,0.004509,-0.004336,0.008574,0.000019,-0.005924,-0.005871,-0.001574,-0.000511,0.004520,0.013083,-0.001641,0.008521
5.99000,0.009031,-0.004402,-0.021388,0.000325,0.003090,0.013455,-0.020460,0.006939,-0.001044,0.004891,0.012782,0.004367
5.99200,0.007540,0.004844,-0.010915,0.002372,-0.003140,0.004663,-0.016923,0.008570,0.003993,0.000286,-0.002112,0.011256
5.99400,0.005812,0.010093,0.005610,-0.005794,0.004437,0.010256,-0.003165,0.006922,0.004027,0.015778,0.002711,0.001300
5.99600,-0.003161,-0.001292,0.005810,0.009834,-0.014498,-0.002219,0.005208,0.008590,-0.003499,-0.004763,0.002282,0.009090
5.99800,0.011196,0.002513,0.006507,-0.006346,0.000092,0.013055,0.003475,0.012366,0.012023,0.003606,0.001130,0.007987
6.00000,0.009565,0.026490,0.007880,-0.003899,-0.005504,0.003738,0.011742,-0.004796,-0.002026,0.017903,0.015864,0.004237
6.00200,0.015147,0.013106,0.005063,0.001296,0.015430,0.033631,0.023383,0.017944,0.015189,0.029347,0.020982,0.018068
6.00400,0.031221,0.027406,0.003440,-0.006670,0.008397,0.010740,0.019242,0.011401,0.012700,0.047737,0.034072,0.019846
6.00600,0.036613,0.039105,0.006486,-0.024505,0.004730,0.029058,0.031658,0.044133,0.038386,0.055836,0.039769,0.043387
6.00800,0.061561,0.049985,0.020465,-0.026022,0.017076,0.035873,0.037971,0.055660,0.045913,0.057411,0.071466,0.039625
6.01000,0.061616,0.091731,0.022720,-0.024709,0.030090,0.030493,0.040849,0.038106,0.052798,0.088698,0.076780,0.058337
6.01200,0.089193,0.103739,0.035067,-0.054586,0.028453,0.068377,0.043756,0.082269,0.076795,0.103199,0.071205,0.082374
6.01400,0.101418,0.123412,0.018715,-0.064733,0.040317,0.074948,0.070179,0.097595,0.091831,0.113908,0.123024,0.099632
6.01600,0.102022,0.138372,0.050420,-0.053468,0.056351,0.087229,0.073748,0.104993,0.135066,0.148936,0.136160,0.106313
6.01800,0.137840,0.159660,0.044989,-0.078960,0.067965,0.101101,0.064922,0.119081,0.161571,0.139819,0.150405,0.126759
6.02000,0.143281,0.163090,0.059159,-0.077871,0.064243,0.110489,0.098170,0.124165,0.161303,0.185411,0.148796,0.131766
6.02200,0.141626,0.169261,0.067603,-0.087460,0.085053,0.128374,0.074918,0.133423,0.168693,0.170584,0.147425,0.141975
6.02400,0.141176,0.172794,0.049827,-0.086138,0.066205,0.109141,0.091769,0.133243,0.166357,0.171083,0.183655,0.153532
6.02600,0.161064,0.166341,0.048374,-0.073472,0.059059,0.104034,0.077864,0.125532,0.140995,0.184638,0.148512,0.138361
6.02800,0.132525,0.135377,0.058064,-0.073216,0.082381,0.114494,0.065767,0.097607,0.144744,0.172567,0.148397,0.145133
6.03000,0.120986,0.130459,0.043267,-0.063512,0.068408,0.080829,0.066497,0.112154,0.125963,0.146993,0.143018,0.118800
6.03200,0.110208,0.112465,0.025048,-0.064842,0.045280,0.078771,0.052279,0.082481,0.106265,0.128065,0.110411,0.108227
6.03400,0.090107,0.099997,0.025860,-0.029099,0.044364,0.070404,0.051895,0.070305,0.087284,0.099466,0.102631,0.084965
6.03600,0.050336,0.082355,0.009741,-0.042224,0.044782,0.048235,0.034043,0.031963,0.078386,0.078295,0.073380,0.050029
6.03800,0.040442,0.056941,-0.000462,-0.020650,0.030942,0.025505,0.018243,0.045027,0.053991,0.052684,0.054932,0.036774
